date,text
2020-03-03,"De sfeer bij de Rijksoverheid is soms lacherig wanneer <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5200858/corona-vws-groepsimmuniteit"" rel=""noreferrer noopener nofollow"" target=""_blank"">het virus ter sprake komt</a>. Het reisadvies naar Noord-Italië wordt verscherpt. Achteraf wordt dit de dag waarop het kabinet de <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5116111/coronacrisis-reconstructie-kabinet-rivm"" rel=""noreferrer noopener"" target=""_blank"">controle verloor</a>."
2020-03-04," De meeste besmettingen in Noord-Brabant. In het Amsterdamse OLVG-ziekenhuis heeft een medewerker die van vakantie terugkwam uit Italië <a aria-label=""vier dagen lang patiënten kunnen besmetten (opens in a new tab)"" href=""https://www.nhnieuws.nl/nieuws/263081/medewerker-olvg-in-amsterdam-besmet-met-coronavirus"" rel=""noreferrer noopener"" target=""_blank"">vier dagen lang patiënten kunnen besmetten</a>.  De eerste besmetting in een verpleegtehuis is een feit, blijkt uit op 16 april gepubliceerde data. Jaap van Dissel van het RIVM krijgt vanuit Breda te horen dat carnaval <a href=""https://www.nrc.nl/nieuws/2020/06/19/hoe-nederland-reageerde-op-het-nieuwe-virus-uit-china-van-niks-aan-de-hand-tot-blinde-paniek-a4003075"" rel=""noreferrer noopener"" target=""_blank"">een superspreidend effect</a> heeft gehad."
2020-03-05," Debat in de Tweede Kamer over het Coronavirus. De meeste besmettingen zijn in Houten (9). Een Twitteraccount met nep-nieuws over het coronavirus heeft de <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252fbinnenland%252fziekenhuis-overweegt-stappen-na-corona-nepnieuws-smakeloos%257eac03f1eb%252f"" label=""aandacht van de politie (opens in a new tab)"" rel=""noreferrer noopener"" target=""_blank"">aandacht van de politie</a> en verdwijnt. Het RIVM constateert in een intern bericht dat haar <a href=""https://www.volkskrant.nl/nieuws-achtergrond/februari-de-verloren-maand-in-de-strijd-tegen-het-coronavirus~b09e4c7a8/"" rel=""noreferrer noopener"" target=""_blank"">contentstrategie is achterhaald</a>. Actiz, de branchevereniging van zorgorganisaties stuurt <a href=""https://nos.nl/artikel/2330830-minister-kreeg-al-weken-signalen-over-dreigende-tekorten-in-verpleeghuizen.html"" rel=""noreferrer noopener"" target=""_blank"">een brief naar de Tweede Kamer</a> over het tekort in verpleegtehuizen. Het reproductiegetal is ongeveer 1,9."
2020-03-06," Eerste officiële <a aria-label=""dode in Rotterdam (opens in a new tab)"" href=""https://www.rivm.nl/nieuws/patient-met-nieuw-coronavirus-overleden"" rel=""noreferrer noopener"" target=""_blank"">dode in Rotterdam</a>. Situatie in Noord-Brabant onbeheersbaar. Hier worden speciale maatregelen afgekondigd: Brabanders met milde klachten – hoesten, niezen, misschien koorts – worden opgeroepen thuis te blijven. Het OMT komt voor de derde keer bij elkaar. Advies: geen <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5116111/coronacrisis-reconstructie-kabinet-rivm"" rel=""noreferrer noopener"" target=""_blank"">handen meer schudden</a>, scholen dicht. horeca en sportclubs sluiten. Openbaar vervoer platleggen. Thuiswerken. Geen bijeenkomsten met meer dan 10 of 50 personen."
2020-03-07," Veel nieuwe gevallen van coronavirus in Noord-Brabant. Er is een stroom van patiënten in Tilburg. De meeste gevallen per plaats zijn in Houten (13), gevolgd door Utrecht (11) en Rotterdam (11). "
2020-03-08," RIVM: 74 mensen zijn besmet geraakt via één gediagnosticeerde patiënt.  In Uden is een crisisberaad van <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252fdossier-coronavirus%252fdat-k-tvirus-verzucht-rutte-verslag-van-de-strijd-tegen-de-coronacrisis%257eacc59aa9%252f"" rel=""noreferrer noopener"" target=""_blank"">Brabantse artsen en burgemeesters</a>. Hun conclusie: ,,het coronavirus gaat sneller rond dan de officiële cijfers vertellen. Nederland is een brandhaard”. Politici volgen alle adviezen van de experts zonder kritiek. Een koor van 130 personen in Amsterdam treedt op. Een deel is al besmet, <a href=""https://www.trouw.nl/verdieping/die-ene-passion-die-wel-doorging-met-rampzalige-gevolgen~b4ced33e/"" rel=""noreferrer noopener"" target=""_blank"">de rest raakt besmet</a>. De GGD vindt het niet nodig om de koorleden te testen. Diederik Gommers is voorzitter van de Nederlandse Vereniging voor Intensive Care (NVIC). Hij schrijft een mail aan zijn leden het virus niet te bagatelliseren en de intensive care van <a href=""https://www.nrc.nl/nieuws/2020/06/19/hoe-nederland-reageerde-op-het-nieuwe-virus-uit-china-van-niks-aan-de-hand-tot-blinde-paniek-a4003075"" rel=""noreferrer noopener"" target=""_blank"">ieder ziekenhuis klaar </a>te maken. "
2020-03-09," De beurs maakt een flinke val. Er zijn nu 321 gevallen, waarvan er 27 in Tilburg. Een koor in Heerde <a href=""https://nos.nl/nieuwsuur/artikel/2334766-koor-heerde-getroffen-door-corona-maar-geen-ziekteverloop-was-hetzelfde.html"" rel=""noreferrer noopener"" target=""_blank"">raakt besmet</a>. Rutte zegt dat we geen handen meer moeten schudden. Er zijn in Nederland in <a href=""https://twitter.com/rivm/status/1236940101428695040"" rel=""noreferrer noopener"" target=""_blank"">totaal 6000</a> testen uitgevoerd. Er liggen 10 patiënten op de intensive care. Diederik Gommers van de Nederlandse Vereniging voor Intensive Care meldt dat zijn collega’s in Italië in paniek zijn en <a href=""https://youtu.be/kBCMdwP6-jg?t=169"" rel=""noreferrer noopener nofollow"" target=""_blank"">ons waarschuwen</a>. Het RIVM denkt achteraf dat er deze dag minder dan 100.000 besmettelijke mensen waren."
2020-03-10,"Teller op 382 besmettingen met Coronavirus, waarvan Tilburg 29 en Breda 27. RIVM zegt niet iedereen meer te meten, om testen uit te sparen. Aantal gevallen is hoger volgens RIVM. Evenementen in Noord-Brabant worden afgelast. 4 procent van de <a aria-label=""medewerkers (opens in a new tab)"" href=""https://www.rivm.nl/nieuws/resultaat-steekproef-4-ziekenhuismedewerkers-heeft-coronavirus"" rel=""noreferrer noopener"" target=""_blank"">medewerkers</a> van een Brabants ziekenhuis is besmet. Er is ook een aantal mensen alweer virusvrij verklaard."
2020-03-11, WHO roept het Coronavirus uit tot pandemie. Bij EenVandaag wordt door een viroloog geschat dat 1 tot 2% van de Brabanders besmet is. Dat zijn dan al snel 35.000 personen.
2020-03-12,"Het RIVM is het spoor in Brabant bijster en gooit de <a href=""https://www.rtlnieuws.nl/nieuws/artikel/5136311/corona-testbeleid-contactonderzoek-covid-19-brononderzoek"" rel=""noreferrer noopener"" target=""_blank"">handdoek in de ring</a>. Ook Rotterdam en Amsterdam hebben niet-traceerbare gevallen. Microbiologen schrijven een <a href=""https://www.nrc.nl/nieuws/2020/06/19/hoe-nederland-reageerde-op-het-nieuwe-virus-uit-china-van-niks-aan-de-hand-tot-blinde-paniek-a4003075"" rel=""noreferrer noopener"" target=""_blank"">brandbrief</a> dat Nederland door de RIVM-data blind de crisis ingaat. De eerste ziekenhuizen in het zuiden raken overbelast. Het Outbreak Management Team (OMT) komt samen. Ontdekt wordt dat het ziekteverloop zoals de WHO beschrijft <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252fdossier-coronavirus%252fdat-k-tvirus-verzucht-rutte-verslag-van-de-strijd-tegen-de-coronacrisis%257eacc59aa9%252f"" rel=""noreferrer noopener"" target=""_blank"">niet toepasbaar</a> is op Nederland. Ook zonder koorts en klachten wordt het virus verspreid. Het OMT laat het bron- en contactonderzoek voor <a href=""https://www.nrc.nl/nieuws/2020/06/19/hoe-nederland-reageerde-op-het-nieuwe-virus-uit-china-van-niks-aan-de-hand-tot-blinde-paniek-a4003075"" rel=""noreferrer noopener"" target=""_blank"">héél Nederland los</a>. Tijdens een persconferentie in de middag worden nieuwe maatregelen afgekondigd. Heel Nederland moet thuiswerken als het kan. Evenementen groter dan 100 personen worden afgelast. We noemen dit een intelligente lockdown. Er wordt ’s avonds gehamsterd. Het reproductiegetal is ongeveer 1,3. Het Imperial College London denkt dat in Nederland tussen de 67.000 en 95.000 mensen <a href=""https://www.nrc.nl/nieuws/2020/06/19/hoe-nederland-reageerde-op-het-nieuwe-virus-uit-china-van-niks-aan-de-hand-tot-blinde-paniek-a4003075"" rel=""noreferrer noopener"" target=""_blank"">zijn besmet</a>."
2020-03-13,"Er wordt nog steeds gehamsterd. Tilburg heeft 67 besmettingen. Steeds meer mensen gaan thuiswerken. Bij bussen moet je achterin instappen. Er rijden minder treinen. Veel mensen blijven thuis. Mensen met milde klachten worden niet meer getest. In Suriname wordt een <a href=""https://www.srherald.com/suriname/2020/03/13/breaking-suriname-heeft-eerste-geval-van-coronavirus/"" rel=""noreferrer noopener"" target=""_blank"">eerste besmetting</a> geconstateerd. Het gaat om een Nederlander die eerder in Delft en Rotterdam is geweest. Suriname gooit direct de grenzen dicht. Het RIVM denkt achteraf dat er deze dag ruim 150.000 besmettelijke mensen waren."
2020-03-14," Europa is nu het epicentrum van het coronavirus. Het hamsteren gaat nog steeds door. De druk om de scholen in Nederland te sluiten neemt toe. Coronatoeristen uit België komen naar Nederland, waar de horeca wel open is."
2020-03-15,"De GGD denkt dat het <a href=""https://www.rtlnieuws.nl/nieuws/nederland/artikel/5056941/ggd-chef-al-6000-mensen-besmet-met-coronaviurs"" rel=""noreferrer noopener"" target=""_blank"">er al 6000 besmettingen zijn</a>. Het hamsteren is verminderd. Een enkeling loopt met een sjaal voor het gezicht in de supermarkt en ook wordt iemand met een mondkapje waargenomen. Het vertrouwen in de aanpak door de <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252fbinnenland%252fvertrouwen-nederlanders-in-aanpak-coronacrisis-neemt-af%257ea244384a%252f"" rel=""noreferrer noopener"" target=""_blank"">Overheid daalt</a>. Vanaf deze dag wordt elke zondag <a href=""https://myprivacy.dpgmedia.net/?siteKey=V9f6VUvlHxq9wKIN&amp;callbackUrl=https%3a%2f%2fwww.ad.nl%2fprivacy-gate%2faccept%3fredirectUri%3d%252fdossier-coronavirus%252fdat-k-tvirus-verzucht-rutte-verslag-van-de-strijd-tegen-de-coronacrisis%257eacc59aa9%252f"" rel=""noreferrer noopener"" target=""_blank"">in het Catshuis vergaderd</a> over lange termijn maatregelen. De maatregelen van een paar dagen terug zijn alweer achterhaald. Het kabinet maakt ’s avonds bekend dat scholen, horeca en sportclubs sluiten. Alle bestaande maatregelen worden tot 6 april verlengd. Het hamsteren verplaatst zich naar <a href=""https://www.at5.nl/artikelen/200665/lange-rijen-bij-coffeeshops-vanwege-coronasluiting"" rel=""noreferrer noopener"" target=""_blank"">coffeeshops</a>. In Noord-Nederland worden <a href=""https://www.trouw.nl/binnenland/verpleeghuizen-wilden-al-vroeg-testen-maar-werden-geweigerd~b002b288/"" rel=""noreferrer noopener"" target=""_blank"">medewerkers van verpleegtehuizen</a> tegen de richtlijnen van het RIVM wel getest."
2020-03-16,"We zijn in oorlog met een onzichtbare vijand. Nederland maakt een noodstop. Een vreemde situatie. Er zijn vrijwel geen files, treinen zijn stil. Bedrijven zijn druk met omschakelen naar een andere realiteit. Toespraak Rutte: groot deel van <a href=""https://nos.nl/collectie/13824/artikel/2327309-de-komende-tijd-zal-een-groot-deel-van-de-bevolking-met-het-virus-besmet-raken"" label=""bevolking wordt besmet (opens in a new tab)"" rel=""noreferrer noopener"" target=""_blank"">bevolking wordt besmet</a>. We bouwen groepsimmuniteit op. Actiz, de branchevereniging van zorgorganisaties stuurt weer een brief over de situatie in de verpleegtehuizen. Dit keer naar de minister. Er liggen 146 patiënten op de intensive care."
2020-03-17,"Het EK wordt verplaatst naar 2021. In de avond komt het kabinet met steunmaatregelen voor bedrijven en ZZP-ers. De NS bouwt het <a aria-label=""treinverkeer af (opens in a new tab)"" href=""https://nos.nl/artikel/2327434-nog-maar-twee-treinen-per-uur-amper-nog-intercity-s.html"" rel=""noreferrer noopener"" target=""_blank"">treinverkeer af</a>. Nederland klapt om 20.00 uur voor de zorg. Reizen naar het buitenland wordt voor <a aria-label=""iedereen afgeraden (opens in a new tab)"" href=""https://nos.nl/artikel/2327442-reisadvies-alleen-naar-het-buitenland-als-het-nodig-is.html"" rel=""noreferrer noopener"" target=""_blank"">iedereen afgeraden</a>. Personen van buiten de EU worden geweerd. Rechtbanken doen alleen urgente zaken. Het <a href=""https://www.rivm.nl/coronavirus-covid-19/omt"" rel=""noreferrer noopener"" target=""_blank"">Outbreak Management Team</a> steunt Actiz in haar oproep voor meer aandacht in de verpleegtehuizen. De minister negeert het. Het RIVM introduceert de website <a href=""https://www.rivm.nl/infectie-radar"" rel=""noreferrer noopener"" target=""_blank"">infectieradar</a> om de bevolking te monitoren op corona-klachten. RIVM-modelleur Jacco Wallinga wordt gevraagd de alarmerende berekeningen van arts-microbioloog van het Amphia-ziekenhuis in Breda <a href=""https://www.nrc.nl/nieuws/2020/06/19/hoe-nederland-reageerde-op-het-nieuwe-virus-uit-china-van-niks-aan-de-hand-tot-blinde-paniek-a4003075"" rel=""noreferrer noopener"" target=""_blank"">te controleren</a>. Ministers en ambtenaren die met de crisis bezig zijn, moeten hun tijd verspillen aan vergaderen <a href=""https://www.nrc.nl/nieuws/2020/06/19/hoe-nederland-reageerde-op-het-nieuwe-virus-uit-china-van-niks-aan-de-hand-tot-blinde-paniek-a4003075"" rel=""noreferrer noopener"" target=""_blank"">met de Tweede Kamer</a>."
2020-03-18," Weer een debat in de Tweede Kamer. Minister Bruins wordt kort onwel. Schiphol sluit een aantal pieren en een vertrekhal. Steeds meer winkels sluiten op eigen initiatief. Het Songfestival wordt een jaartje doorgeschoven. In Uden zijn relatief veel gevallen, in Breda absoluut de meeste (105). Ongeveer 200.000 Nederlanders in het buitenland zijn gestrand. In Uden moet een coronapatiënt wachten totdat twee andere <a href=""https://www.nrc.nl/nieuws/2020/06/19/hoe-nederland-reageerde-op-het-nieuwe-virus-uit-china-van-niks-aan-de-hand-tot-blinde-paniek-a4003075"" rel=""noreferrer noopener"" target=""_blank"">met de lijkwagen zijn afgevoerd</a>. ’s Avonds melden zich zestig coronapatiënten op de spoedeisende hulp in Tilburg. Het RIVM denkt achteraf dat er deze dag 250.000 besmettelijke mensen waren."
2020-03-19,"Uit onderzoek bij het Erasmus MC onder de eigen personeel blijkt 5% besmet. Deze besmetting is opgedaan onder eigen sociale contacten. 5% van Rotterdam en omgeving is dus al besmet. De roep om een lockdown wordt steeds groter. Naar verwachting liggen volgende week <a href=""https://nos.nl/artikel/2327625-volgende-week-500-tot-1000-coronapatienten-op-ic-s-verwacht.html"" rel=""noreferrer noopener"" target=""_blank"">500 tot 1000 mensen op de IC</a>. Youp van ’t Hek wordt opgenomen <a href=""https://www.nu.nl/achterklap/6038706/youp-van-t-hek-in-ziekenhuis-na-oplopen-coronavirus.html"" rel=""noreferrer noopener"" target=""_blank"">in het ziekenhuis</a>. De Formule 1-race in Zandvoort wordt uitgesteld. Sporthallen worden tijdelijke huisartsenposten. <a href=""https://www.rtlnieuws.nl/nieuws/politiek/artikel/5062871/bruins-minister-ontslag"" rel=""noreferrer noopener"" target=""_blank"">Minister Bruins stapt op</a>. Hij wordt opgevolgd door minister De Jonge. Aan het begin van de avond maakt minister De Jonge bekend dat de verpleegtehuizen op slot gaan voor bezoekers. Het reproductiegetal is ongeveer 0,85. De Telegraaf geeft in een <a aria-label=""undefined (opent in een nieuwe tab)"" href=""https://www.telegraaf.nl/watuzegt/857516161/van-het-rivm-mag-beter-worden-verwacht"" rel=""noreferrer noopener nofollow"" target=""_blank"">commentaar</a> het RIVM er van langs. Vanuit de kant van de regering wordt daarop gevraagd het RIVM <a aria-label=""undefined (opent in een nieuwe tab)"" href=""https://www.nrc.nl/nieuws/2020/06/22/het-heeft-ook-ons-overspoeld-a4003640"" rel=""noreferrer noopener nofollow"" target=""_blank"">een beetje heel te laten</a>."
2020-03-20,"Daarvan zijn er 725 mensen die in de zorg werken. Tilburg (133) heeft de meeste besmettingen gevolgd door Amsterdam (127) en Breda (121). Het werkelijke aantal besmettingen is hoger zegt het RIVM. België heeft de grens met Nederland gesloten. De koning houdt een toespraak voor het Nederlandse volk. Patiënten uit Brabant worden overgeplaatst naar Groningen en Friesland. Het leger wordt hiervoor ingezet. Italiaanse toestanden worden hierdoor net voorkomen. Het RIVM telt achteraf gezien op deze dag 56 gestorven personen. Het is de eerste keer dit voorjaar dat er meer dan 50 doden op één dag vallen. Er liggen 357 coronapatiënten op Nederlandse IC’s. Zo’n 20 militairen komen in ’t Harde samen om <a href=""https://www.nrc.nl/nieuws/2020/11/15/hoe-het-leger-zijn-eigen-bevolking-in-de-gaten-houdt-a4020169"" rel=""noreferrer noopener nofollow"" target=""_blank"">informatie te verzamelen</a> over de bevolking."
2020-03-21,":  In België vindt men de maatregelen van Nederland <a href=""https://www.omroepzeeland.nl/nieuws/118821/Belgische-buurgemeente-weert-Nederlanders-Jullie-maatregelen-zijn-belachelijk"" rel=""noreferrer noopener"" target=""_blank"">te zwak</a>. Het vliegverkeer met Spanje <a href=""https://nos.nl/artikel/2327896-nederland-weert-vluchten-vanuit-spanje-repatriering-mag-nog-wel.html"" rel=""noreferrer noopener"" target=""_blank"">wordt geweerd</a>. Amsterdam heeft nu de meeste besmettingen. Veel mensen gaan de natuur in of naar het strand."
